series_id,method,source_kind,source_name,phase,episodes,summed_episode_wall_time_seconds,summed_episode_wall_time_minutes,average_wall_time_seconds_per_episode,median_wall_time_seconds_per_episode,std_wall_time_seconds_per_episode,min_wall_time_seconds_per_episode,p25_wall_time_seconds_per_episode,p75_wall_time_seconds_per_episode,p95_wall_time_seconds_per_episode,max_wall_time_seconds_per_episode,summed_episode_cpu_time_seconds,average_cpu_time_seconds_per_episode,total_environment_steps,average_environment_steps_per_episode,average_wall_time_ms_per_environment_step
epsilon,Epsilon Greedy,baseline,epsilon,train,500,417.1884898949356,6.953141498248927,0.8343769797898712,0.8210068410044187,0.32070175812100427,0.2031891729857307,0.5893363997456618,1.0254102872531803,1.376799172851315,2.269003948997124,413.0542977100001,0.8261085954200003,44587,89.174,9.356729313363438
epsilon,Epsilon Greedy,baseline,epsilon,test,300,147.22052701706707,2.453675450284451,0.49073509005689026,0.47939718899579015,0.124971916114653,0.2319299889932153,0.39368489499611314,0.5722964707456413,0.7087645426596283,0.9010524440091104,147.3410192620006,0.4911367308733353,22739,75.79666666666667,6.474362417743396
noisy,NoisyNet DQN,baseline,noisy,train,500,444.747779809215,7.41246299682025,0.88949555961843,0.7488527385066845,0.7883148294953334,0.1925900149944936,0.5447398172545945,0.8988999835055438,2.802104799004154,5.627600784006063,439.5063920179998,0.8790127840359996,43287,86.574,10.27439600363192
noisy,NoisyNet DQN,baseline,noisy,test,300,147.58764088591852,2.4597940147653086,0.4919588029530617,0.4778025764971971,0.12954091561287653,0.2360596979997353,0.3919406347595213,0.5769287785078632,0.7338749837515935,0.8801087629981339,147.7070190050008,0.49235673001666935,22825,76.08333333333333,6.466052174629508
rnd,DQN + RND,baseline,rnd,train,500,494.9515659570752,8.249192765951253,0.9899031319141505,0.9750341754988767,0.4163055133106998,0.176973228008137,0.698614459754026,1.1953341247499338,1.6067281029077995,3.64045133999025,484.3907011490014,0.9687814022980028,45480,90.96,10.882840060621707
rnd,DQN + RND,baseline,rnd,test,300,149.01033009892853,2.483505501648809,0.4967011003297618,0.4787050585000543,0.13190703433215234,0.198565574013628,0.40142352225302597,0.5798127432535694,0.7387861410083133,0.919313812002656,149.13363792599944,0.49711212641999813,22381,74.60333333333334,6.657894200389998
Karthikeya27adv8,Policy (Karthikeya27adv8),policy,Karthikeya27adv8,train,500,481.26048888691,8.021008148115166,0.9625209777738201,0.89650453649665,0.4777952210609538,0.2754430469940416,0.6429844562444487,1.2003507585031912,1.6220636398044004,5.085709828999825,4183.617056539006,8.36723411307801,37485,74.97,12.838748536398827
Karthikeya27adv8,Karthikeya27adv8 Pure DQN,policy,Karthikeya27adv8,test,300,146.17166518684826,2.4361944197808043,0.4872388839561609,0.46924442599265603,0.12738149359684198,0.2587896710028872,0.3928734344990516,0.5650404517509742,0.722278351692512,1.1391524320060853,146.30143736100035,0.48767145787000116,22733,75.77666666666667,6.429932925124192
