series_id,method,phase,block,episode_start,episode_end,episodes_in_block,collision_count,out_of_road_count,safety_failure_count,total_steps,collisions_per_1000_steps,collision_rate,out_of_road_per_1000_steps,out_of_road_rate,safety_failures_per_1000_steps,safety_failure_rate
epsilon,Epsilon Greedy,train,1,0,24,25,0,25,25,109,0.0,0.0,229.3577981651376,1.0,229.3577981651376,1.0
epsilon,Epsilon Greedy,train,2,25,49,25,0,25,25,137,0.0,0.0,182.4817518248175,1.0,182.4817518248175,1.0
epsilon,Epsilon Greedy,train,3,50,74,25,0,25,25,124,0.0,0.0,201.61290322580646,1.0,201.61290322580646,1.0
epsilon,Epsilon Greedy,train,4,75,99,25,0,25,25,91,0.0,0.0,274.72527472527474,1.0,274.72527472527474,1.0
epsilon,Epsilon Greedy,train,5,100,124,25,0,25,25,111,0.0,0.0,225.22522522522522,1.0,225.22522522522522,1.0
epsilon,Epsilon Greedy,train,6,125,149,25,0,25,25,176,0.0,0.0,142.04545454545453,1.0,142.04545454545453,1.0
epsilon,Epsilon Greedy,train,7,150,174,25,0,25,25,168,0.0,0.0,148.8095238095238,1.0,148.8095238095238,1.0
epsilon,Epsilon Greedy,train,8,175,199,25,0,25,25,120,0.0,0.0,208.33333333333334,1.0,208.33333333333334,1.0
epsilon,Epsilon Greedy,train,9,200,224,25,0,25,25,114,0.0,0.0,219.2982456140351,1.0,219.2982456140351,1.0
epsilon,Epsilon Greedy,train,10,225,249,25,0,25,25,76,0.0,0.0,328.94736842105266,1.0,328.94736842105266,1.0
epsilon,Epsilon Greedy,train,11,250,274,25,0,25,25,98,0.0,0.0,255.10204081632654,1.0,255.10204081632654,1.0
epsilon,Epsilon Greedy,train,12,275,299,25,0,25,25,133,0.0,0.0,187.9699248120301,1.0,187.9699248120301,1.0
epsilon,Epsilon Greedy,train,13,300,324,25,0,25,25,140,0.0,0.0,178.57142857142858,1.0,178.57142857142858,1.0
epsilon,Epsilon Greedy,train,14,325,349,25,0,25,25,207,0.0,0.0,120.77294685990339,1.0,120.77294685990339,1.0
epsilon,Epsilon Greedy,train,15,350,374,25,0,25,25,157,0.0,0.0,159.23566878980893,1.0,159.23566878980893,1.0
epsilon,Epsilon Greedy,train,16,375,399,25,0,25,25,168,0.0,0.0,148.8095238095238,1.0,148.8095238095238,1.0
epsilon,Epsilon Greedy,train,17,400,424,25,0,25,25,143,0.0,0.0,174.82517482517483,1.0,174.82517482517483,1.0
epsilon,Epsilon Greedy,train,18,425,449,25,0,25,25,190,0.0,0.0,131.57894736842104,1.0,131.57894736842104,1.0
epsilon,Epsilon Greedy,train,19,450,474,25,0,25,25,151,0.0,0.0,165.56291390728478,1.0,165.56291390728478,1.0
epsilon,Epsilon Greedy,train,20,475,499,25,0,25,25,170,0.0,0.0,147.05882352941177,1.0,147.05882352941177,1.0
epsilon,Epsilon Greedy,test,1,0,24,25,0,25,25,252,0.0,0.0,99.2063492063492,1.0,99.2063492063492,1.0
epsilon,Epsilon Greedy,test,2,25,49,25,0,25,25,251,0.0,0.0,99.60159362549801,1.0,99.60159362549801,1.0
epsilon,Epsilon Greedy,test,3,50,74,25,0,25,25,227,0.0,0.0,110.13215859030836,1.0,110.13215859030836,1.0
epsilon,Epsilon Greedy,test,4,75,99,25,0,25,25,263,0.0,0.0,95.05703422053232,1.0,95.05703422053232,1.0
epsilon,Epsilon Greedy,test,5,100,124,25,0,25,25,232,0.0,0.0,107.75862068965517,1.0,107.75862068965517,1.0
epsilon,Epsilon Greedy,test,6,125,149,25,0,25,25,237,0.0,0.0,105.48523206751055,1.0,105.48523206751055,1.0
epsilon,Epsilon Greedy,test,7,150,174,25,0,25,25,243,0.0,0.0,102.88065843621399,1.0,102.88065843621399,1.0
epsilon,Epsilon Greedy,test,8,175,199,25,0,25,25,217,0.0,0.0,115.2073732718894,1.0,115.2073732718894,1.0
epsilon,Epsilon Greedy,test,9,200,224,25,0,25,25,262,0.0,0.0,95.41984732824427,1.0,95.41984732824427,1.0
epsilon,Epsilon Greedy,test,10,225,249,25,0,25,25,217,0.0,0.0,115.2073732718894,1.0,115.2073732718894,1.0
epsilon,Epsilon Greedy,test,11,250,274,25,0,25,25,250,0.0,0.0,100.0,1.0,100.0,1.0
epsilon,Epsilon Greedy,test,12,275,299,25,0,25,25,238,0.0,0.0,105.04201680672269,1.0,105.04201680672269,1.0
noisy,NoisyNet DQN,train,1,0,24,25,0,25,25,61,0.0,0.0,409.8360655737705,1.0,409.8360655737705,1.0
noisy,NoisyNet DQN,train,2,25,49,25,0,25,25,66,0.0,0.0,378.7878787878788,1.0,378.7878787878788,1.0
