candidate_id,status,visit_count,first_episode,last_episode,visits_remaining_for_promotion,unique_actions_executed,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,action_attempt_counts,safe_outcome_counts,collision_outcome_counts,out_of_road_outcome_counts,warning_counts
9,CANDIDATE,3,135,137,1,1,507,4,0,3,3,0,0,0,0|0|3|0|0|0|0|0|0,0|0|3|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
10,CANDIDATE,3,135,137,1,1,447,64,0,3,2,0,0,1,0|0|0|0|0|0|3|0|0,0|0|0|0|0|0|2|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|0|0
12,CANDIDATE,3,135,137,1,2,447,0,64,3,0,0,0,3,0|0|0|0|0|0|2|0|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|2|0|1
14,CANDIDATE,3,135,228,1,2,191,0,320,3,0,0,1,2,0|0|0|0|0|0|1|0|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|0|0,0|0|0|0|0|0|0|0|2
28,CANDIDATE,2,136,137,2,1,447,0,64,2,0,0,0,2,0|0|0|0|0|0|2|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|2|0|0
218,CANDIDATE,2,152,210,2,2,239,0,272,2,0,0,2,0,0|0|0|0|1|0|0|0|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|0|0|1,0|0|0|0|0|0|0|0|0
266,CANDIDATE,2,156,157,2,1,509,0,2,2,0,0,0,2,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|2|0|0|0|0|0|0|0
296,CANDIDATE,3,159,252,1,3,250,0,261,3,0,0,3,0,1|0|1|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1|0|1|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0
326,CANDIDATE,2,162,265,2,2,251,0,260,2,0,0,2,0,0|0|1|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|1|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0
341,CANDIDATE,2,163,164,2,1,509,0,2,2,0,0,0,2,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|2|0|0|0|0|0|0|0
379,CANDIDATE,2,166,215,2,2,253,0,258,2,0,0,2,0,0|1|0|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|1|0|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0
461,CANDIDATE,2,175,178,2,1,509,0,2,2,0,0,0,2,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|2|0|0|0|0|0|0|0
503,CANDIDATE,3,179,228,1,2,255,0,256,3,1,0,0,2,0|1|0|0|0|0|0|0|2,0|1|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|2
504,CANDIDATE,2,179,181,2,1,509,0,2,2,0,0,0,2,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|2|0|0|0|0|0|0|0
505,CANDIDATE,2,179,181,2,1,509,0,2,2,0,0,0,2,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|2|0|0|0|0|0|0|0
517,CANDIDATE,3,180,186,1,1,509,0,2,3,1,0,0,2,0|3|0|0|0|0|0|0|0,0|1|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|2|0|0|0|0|0|0|0
518,CANDIDATE,2,180,185,2,1,509,0,2,2,0,0,0,2,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|2|0|0|0|0|0|0|0
570,CANDIDATE,2,185,186,2,1,509,0,2,2,0,0,0,2,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|2|0|0|0|0|0|0|0
602,CANDIDATE,3,188,196,1,2,509,0,2,3,1,0,0,2,0|2|0|0|0|0|0|0|1,0|0|0|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|2|0|0|0|0|0|0|0
620,CANDIDATE,2,190,194,2,1,509,0,2,2,0,0,0,2,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|2|0|0|0|0|0|0|0
641,CANDIDATE,3,192,273,1,3,251,0,260,3,0,0,2,1,1|0|1|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|1|0|0|0|0|0|1,1|0|0|0|0|0|0|0|0
655,CANDIDATE,2,193,339,2,2,255,0,256,2,0,0,1,1,1|0|0|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1,1|0|0|0|0|0|0|0|0
677,CANDIDATE,2,195,320,2,2,255,0,256,2,0,0,1,1,1|0|0|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1,1|0|0|0|0|0|0|0|0
733,CANDIDATE,2,199,211,2,1,253,256,2,2,2,0,0,2,0|0|0|0|0|0|0|0|2,0|0|0|0|0|0|0|0|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|2|0|0|0|0|0|0|0
766,CANDIDATE,3,202,327,1,3,250,0,261,3,0,0,3,0,1|0|1|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1|0|1|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0
783,CANDIDATE,3,204,221,1,1,509,2,0,3,3,0,0,0,0|3|0|0|0|0|0|0|0,0|3|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
791,CANDIDATE,3,204,318,1,3,251,0,260,3,0,0,2,1,0|1|1|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|1|0|0|0|0|0|1,0|1|0|0|0|0|0|0|0
802,CANDIDATE,2,205,241,2,1,239,0,272,3,0,0,1,2,0|0|0|0|1|0|0|0|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|0|0|0,0|0|0|0|0|0|0|0|2
832,CANDIDATE,1,208,208,3,1,255,0,256,1,0,0,1,0,0|0|0|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0
849,CANDIDATE,3,210,287,1,1,253,2,256,4,3,0,1,0,0|3|0|0|0|0|0|0|1,0|3|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0
874,CANDIDATE,3,211,214,1,2,505,0,6,3,0,0,1,2,0|2|1|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|1|0|0|0|0|0|0,0|2|0|0|0|0|0|0|0
875,CANDIDATE,1,211,211,3,1,509,0,2,1,0,0,1,0,0|1|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|1|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
