series_id,method,phase,block,episode_start,episode_end,episodes_in_block,collision_count,out_of_road_count,safety_failure_count,total_steps,collisions_per_1000_steps,collision_rate,out_of_road_per_1000_steps,out_of_road_rate,safety_failures_per_1000_steps,safety_failure_rate
epsilon,Epsilon Greedy,train,1,0,24,25,0,25,25,1346,0.0,0.0,18.573551263001487,1.0,18.573551263001487,1.0
epsilon,Epsilon Greedy,train,2,25,49,25,1,25,25,2658,0.3762227238525207,0.04,9.405568096313017,1.0,9.405568096313017,1.0
epsilon,Epsilon Greedy,train,3,50,74,25,5,20,24,2839,1.7611835153222966,0.2,7.044734061289186,0.8,8.453680873547023,0.96
epsilon,Epsilon Greedy,train,4,75,99,25,3,23,25,1819,1.6492578339747115,0.12,12.644310060472787,0.92,13.743815283122595,1.0
epsilon,Epsilon Greedy,train,5,100,124,25,0,25,25,1678,0.0,0.0,14.898688915375446,1.0,14.898688915375446,1.0
epsilon,Epsilon Greedy,train,6,125,149,25,5,21,25,1763,2.836074872376631,0.2,11.911514463981849,0.84,14.180374361883153,1.0
epsilon,Epsilon Greedy,train,7,150,174,25,8,20,25,1903,4.203888596952181,0.32,10.509721492380452,0.8,13.137151865475564,1.0
epsilon,Epsilon Greedy,train,8,175,199,25,11,17,25,2465,4.462474645030426,0.44,6.896551724137931,0.68,10.141987829614605,1.0
epsilon,Epsilon Greedy,train,9,200,224,25,7,19,25,2106,3.3238366571699904,0.28,9.02184235517569,0.76,11.870845204178538,1.0
epsilon,Epsilon Greedy,train,10,225,249,25,6,23,25,2322,2.5839793281653747,0.24,9.905254091300604,0.92,10.766580534022394,1.0
epsilon,Epsilon Greedy,train,11,250,274,25,10,17,25,2109,4.74158368895211,0.4,8.060692271218587,0.68,11.853959222380276,1.0
epsilon,Epsilon Greedy,train,12,275,299,25,10,19,25,2448,4.084967320261438,0.4,7.761437908496732,0.76,10.212418300653594,1.0
epsilon,Epsilon Greedy,train,13,300,324,25,8,19,25,2480,3.225806451612903,0.32,7.661290322580645,0.76,10.080645161290322,1.0
epsilon,Epsilon Greedy,train,14,325,349,25,5,21,25,2357,2.1213406873143827,0.2,8.909630886720407,0.84,10.606703436571914,1.0
epsilon,Epsilon Greedy,train,15,350,374,25,6,21,25,2471,2.4281667341157425,0.24,8.498583569405099,0.84,10.117361392148927,1.0
