eviction_episode,visit_count,first_episode,last_episode,age_episodes,unique_actions_executed,near_promotion,recent_candidate,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,blocked_evidence_archived
291,1,286,286,5,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
292,1,286,286,6,1,False,False,511,0,0,1,1,0,0,0,False
294,1,286,286,8,1,False,False,511,0,0,1,1,0,0,0,False
294,1,286,286,8,1,False,False,511,0,0,1,1,0,0,0,False
294,1,286,286,8,1,False,False,511,0,0,1,1,0,0,0,False
294,1,286,286,8,1,False,False,511,0,0,1,1,0,0,0,False
294,1,286,286,8,1,False,False,511,0,0,1,1,0,0,0,False
294,1,286,286,8,1,False,False,511,0,0,1,1,0,0,0,False
294,1,286,286,8,1,False,False,511,0,0,1,1,0,0,0,False
294,1,286,286,8,1,False,False,511,0,0,1,1,0,0,0,False
294,1,286,286,8,1,False,False,511,0,0,1,1,0,0,0,False
294,1,286,286,8,1,False,False,511,0,0,1,1,0,0,0,False
294,1,286,286,8,1,False,False,511,0,0,1,1,0,0,0,False
294,1,286,286,8,1,False,False,511,0,0,1,1,0,0,0,False
294,1,286,286,8,1,False,False,511,0,0,1,1,0,0,0,False
294,1,286,286,8,1,False,False,511,0,0,1,0,0,0,1,False
294,1,286,286,8,1,False,False,511,0,0,1,0,0,0,1,False
294,1,286,286,8,1,False,False,511,0,0,1,0,0,0,1,False
294,1,286,286,8,1,False,False,511,0,0,1,0,0,0,1,False
294,1,287,287,7,1,False,False,511,0,0,1,1,0,0,0,False
294,1,287,287,7,1,False,False,511,0,0,1,1,0,0,0,False
294,1,287,287,7,1,False,False,511,0,0,1,1,0,0,0,False
294,1,287,287,7,1,False,False,511,0,0,1,1,0,0,0,False
294,1,287,287,7,1,False,False,511,0,0,1,1,0,0,0,False
294,1,287,287,7,1,False,False,511,0,0,1,1,0,0,0,False
294,1,287,287,7,1,False,False,511,0,0,1,1,0,0,0,False
294,1,287,287,7,1,False,False,511,0,0,1,0,0,0,1,False
294,1,287,287,7,1,False,False,511,0,0,1,0,0,0,1,False
294,1,287,287,7,1,False,False,511,0,0,1,0,0,0,1,False
294,1,287,287,7,1,False,False,511,0,0,1,0,0,0,1,False
294,1,288,288,6,1,False,False,511,0,0,1,0,0,0,1,False
294,1,288,288,6,1,False,False,511,0,0,1,0,0,0,1,False
294,1,288,288,6,1,False,False,511,0,0,1,0,0,0,1,False
294,1,289,289,5,1,False,False,511,0,0,1,1,0,0,0,False
294,1,289,289,5,1,False,False,511,0,0,1,1,0,0,0,False
294,1,289,289,5,1,False,False,511,0,0,1,1,0,0,0,False
294,1,289,289,5,1,False,False,511,0,0,1,1,0,0,0,False
294,1,289,289,5,1,False,False,511,0,0,1,1,0,0,0,False
294,1,289,289,5,1,False,False,511,0,0,1,1,0,0,0,False
294,1,289,289,5,1,False,False,511,0,0,1,1,0,0,0,False
294,1,289,289,5,1,False,False,511,0,0,1,1,0,0,0,False
294,1,289,289,5,1,False,False,511,0,0,1,0,0,0,1,False
294,1,289,289,5,1,False,False,511,0,0,1,0,0,0,1,False
294,1,289,289,5,1,False,False,511,0,0,1,0,0,0,1,False
294,1,289,289,5,1,False,False,511,0,0,1,0,0,0,1,False
294,1,290,290,4,1,False,False,511,0,0,1,1,0,0,0,False
294,1,290,290,4,1,False,False,511,0,0,1,1,0,0,0,False
294,1,290,290,4,1,False,False,511,0,0,1,1,0,0,0,False
294,1,290,290,4,1,False,False,511,0,0,1,1,0,0,0,False
294,1,290,290,4,1,False,False,511,0,0,1,1,0,0,0,False
294,1,290,290,4,1,False,False,511,0,0,1,1,0,0,0,False
294,1,290,290,4,1,False,False,511,0,0,1,1,0,0,0,False
294,1,290,290,4,1,False,False,511,0,0,1,1,0,0,0,False
294,1,290,290,4,1,False,False,511,0,0,1,0,0,0,1,False
294,1,290,290,4,1,False,False,511,0,0,1,0,0,0,1,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,1,0,0,0,False
294,1,291,291,3,1,False,False,511,0,0,1,0,0,0,1,False
294,1,291,291,3,1,False,False,511,0,0,1,0,0,0,1,False
294,1,291,291,3,1,False,False,511,0,0,1,0,0,0,1,False
294,1,291,291,3,1,False,False,511,0,0,1,0,0,0,1,False
294,2,280,280,14,1,False,False,495,16,0,2,2,0,0,0,False
294,2,284,284,10,1,False,False,495,16,0,2,2,0,0,0,False
294,2,286,286,8,1,False,False,495,16,0,2,2,0,0,0,False
294,2,286,286,8,1,False,False,495,16,0,2,2,0,0,0,False
294,2,282,287,12,1,False,False,511,0,0,2,1,0,0,1,False
294,2,289,289,5,1,False,False,495,16,0,2,2,0,0,0,False
294,2,290,290,4,1,False,False,495,16,0,2,2,0,0,0,False
294,2,291,291,3,1,False,False,495,16,0,2,2,0,0,0,False
294,2,291,291,3,1,False,False,495,16,0,2,2,0,0,0,False
294,1,292,292,2,1,False,True,511,0,0,1,1,0,0,0,False
294,1,292,292,2,1,False,True,511,0,0,1,1,0,0,0,False
294,1,292,292,2,1,False,True,511,0,0,1,1,0,0,0,False
294,1,292,292,2,1,False,True,511,0,0,1,1,0,0,0,False
294,1,292,292,2,1,False,True,511,0,0,1,1,0,0,0,False
294,1,292,292,2,1,False,True,511,0,0,1,1,0,0,0,False
294,1,292,292,2,1,False,True,511,0,0,1,1,0,0,0,False
294,1,292,292,2,1,False,True,511,0,0,1,0,0,0,1,False
294,1,292,292,2,1,False,True,511,0,0,1,0,0,0,1,False
294,1,292,292,2,1,False,True,511,0,0,1,0,0,0,1,False
294,1,293,293,1,1,False,True,511,0,0,1,1,0,0,0,False
294,1,293,293,1,1,False,True,511,0,0,1,1,0,0,0,False
294,1,293,293,1,1,False,True,511,0,0,1,0,0,0,1,False
294,1,293,293,1,1,False,True,511,0,0,1,0,0,0,1,False
294,1,293,293,1,1,False,True,511,0,0,1,0,0,0,1,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
294,1,294,294,0,1,False,True,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
298,1,294,294,4,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
304,1,294,294,10,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
306,1,294,294,12,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,1,0,0,0,False
310,1,294,294,16,1,False,False,511,0,0,1,0,0,0,1,False
310,1,294,294,16,1,False,False,511,0,0,1,0,0,0,1,False
310,1,294,294,16,1,False,False,511,0,0,1,0,0,0,1,False
310,1,294,294,16,1,False,False,511,0,0,1,0,0,0,1,False
310,1,297,297,13,1,False,False,511,0,0,1,1,0,0,0,False
310,1,297,297,13,1,False,False,511,0,0,1,1,0,0,0,False
310,1,297,297,13,1,False,False,511,0,0,1,1,0,0,0,False
310,1,297,297,13,1,False,False,511,0,0,1,1,0,0,0,False
314,1,297,297,17,1,False,False,511,0,0,1,1,0,0,0,False
314,1,297,297,17,1,False,False,511,0,0,1,1,0,0,0,False
314,1,297,297,17,1,False,False,511,0,0,1,1,0,0,0,False
314,1,297,297,17,1,False,False,511,0,0,1,1,0,0,0,False
314,1,297,297,17,1,False,False,511,0,0,1,1,0,0,0,False
314,1,297,297,17,1,False,False,511,0,0,1,1,0,0,0,False
314,1,297,297,17,1,False,False,511,0,0,1,1,0,0,0,False
314,1,297,297,17,1,False,False,511,0,0,1,0,0,0,1,False
314,1,297,297,17,1,False,False,511,0,0,1,0,0,0,1,False
314,1,297,297,17,1,False,False,511,0,0,1,0,0,0,1,False
314,1,297,297,17,1,False,False,511,0,0,1,0,0,0,1,False
314,1,298,298,16,1,False,False,511,0,0,1,1,0,0,0,False
314,1,298,298,16,1,False,False,511,0,0,1,1,0,0,0,False
314,1,298,298,16,1,False,False,511,0,0,1,1,0,0,0,False
314,1,298,298,16,1,False,False,511,0,0,1,1,0,0,0,False
314,1,298,298,16,1,False,False,511,0,0,1,1,0,0,0,False
314,1,298,298,16,1,False,False,511,0,0,1,1,0,0,0,False
314,1,298,298,16,1,False,False,511,0,0,1,1,0,0,0,False
314,1,298,298,16,1,False,False,511,0,0,1,1,0,0,0,False
314,1,300,300,14,1,False,False,511,0,0,1,1,0,0,0,False
314,1,300,300,14,1,False,False,511,0,0,1,1,0,0,0,False
314,1,300,300,14,1,False,False,511,0,0,1,0,0,0,1,False
314,1,302,302,12,1,False,False,511,0,0,1,1,0,0,0,False
314,1,302,302,12,1,False,False,511,0,0,1,1,0,0,0,False
314,1,302,302,12,1,False,False,511,0,0,1,1,0,0,0,False
316,1,302,302,14,1,False,False,511,0,0,1,1,0,0,0,False
316,1,302,302,14,1,False,False,511,0,0,1,0,0,0,1,False
316,1,302,302,14,1,False,False,511,0,0,1,0,0,0,1,False
316,1,303,303,13,1,False,False,511,0,0,1,0,0,0,0,False
316,1,303,303,13,1,False,False,511,0,0,1,0,0,0,0,False
316,1,304,304,12,1,False,False,511,0,0,1,1,0,0,0,False
316,1,304,304,12,1,False,False,511,0,0,1,1,0,0,0,False
316,1,304,304,12,1,False,False,511,0,0,1,1,0,0,0,False
316,1,304,304,12,1,False,False,511,0,0,1,1,0,0,0,False
316,1,304,304,12,1,False,False,511,0,0,1,1,0,0,0,False
316,1,304,304,12,1,False,False,511,0,0,1,1,0,0,0,False
316,1,304,304,12,1,False,False,511,0,0,1,1,0,0,0,False
316,1,304,304,12,1,False,False,511,0,0,1,1,0,0,0,False
316,1,304,304,12,1,False,False,511,0,0,1,1,0,0,0,False
316,1,304,304,12,1,False,False,511,0,0,1,1,0,0,0,False
316,1,304,304,12,1,False,False,511,0,0,1,1,0,0,0,False
316,1,304,304,12,1,False,False,511,0,0,1,1,0,0,0,False
316,1,304,304,12,1,False,False,511,0,0,1,1,0,0,0,False
316,1,304,304,12,1,False,False,511,0,0,1,1,0,0,0,False
316,1,304,304,12,1,False,False,511,0,0,1,1,0,0,0,False
316,1,304,304,12,1,False,False,511,0,0,1,0,0,0,1,False
316,1,304,304,12,1,False,False,511,0,0,1,0,0,0,1,False
316,1,304,304,12,1,False,False,511,0,0,1,0,0,0,1,False
316,1,305,305,11,1,False,False,511,0,0,1,0,0,0,1,False
316,1,306,306,10,1,False,False,511,0,0,1,1,0,0,0,False
321,1,306,306,15,1,False,False,511,0,0,1,1,0,0,0,False
321,1,306,306,15,1,False,False,511,0,0,1,1,0,0,0,False
321,1,306,306,15,1,False,False,511,0,0,1,1,0,0,0,False
321,1,306,306,15,1,False,False,511,0,0,1,0,0,0,1,False
321,1,306,306,15,1,False,False,511,0,0,1,0,0,0,1,False
321,1,307,307,14,1,False,False,511,0,0,1,1,0,0,0,False
321,1,307,307,14,1,False,False,511,0,0,1,1,0,0,0,False
321,1,307,307,14,1,False,False,511,0,0,1,1,0,0,0,False
321,1,307,307,14,1,False,False,511,0,0,1,1,0,0,0,False
321,1,307,307,14,1,False,False,511,0,0,1,1,0,0,0,False
321,1,307,307,14,1,False,False,511,0,0,1,1,0,0,0,False
321,1,307,307,14,1,False,False,511,0,0,1,1,0,0,0,False
321,1,307,307,14,1,False,False,511,0,0,1,0,0,0,1,False
321,1,307,307,14,1,False,False,511,0,0,1,0,0,0,1,False
321,1,307,307,14,1,False,False,511,0,0,1,0,0,0,1,False
321,1,307,307,14,1,False,False,511,0,0,1,0,0,0,1,False
321,1,310,310,11,1,False,False,511,0,0,1,1,0,0,0,False
321,1,310,310,11,1,False,False,511,0,0,1,1,0,0,0,False
321,1,310,310,11,1,False,False,511,0,0,1,1,0,0,0,False
321,1,310,310,11,1,False,False,511,0,0,1,1,0,0,0,False
321,1,310,310,11,1,False,False,511,0,0,1,1,0,0,0,False
321,1,310,310,11,1,False,False,511,0,0,1,1,0,0,0,False
321,1,310,310,11,1,False,False,511,0,0,1,1,0,0,0,False
321,1,310,310,11,1,False,False,511,0,0,1,0,0,0,1,False
325,1,310,310,15,1,False,False,511,0,0,1,0,0,0,1,False
325,1,310,310,15,1,False,False,511,0,0,1,0,0,0,1,False
325,1,312,312,13,1,False,False,511,0,0,1,1,0,0,0,False
325,1,312,312,13,1,False,False,511,0,0,1,1,0,0,0,False
325,1,312,312,13,1,False,False,511,0,0,1,1,0,0,0,False
325,1,312,312,13,1,False,False,511,0,0,1,1,0,0,0,False
325,1,312,312,13,1,False,False,511,0,0,1,0,0,0,1,False
325,1,312,312,13,1,False,False,511,0,0,1,0,0,0,1,False
325,1,314,314,11,1,False,False,511,0,0,1,0,0,0,1,False
325,1,315,315,10,1,False,False,511,0,0,1,1,0,0,0,False
325,1,315,315,10,1,False,False,511,0,0,1,1,0,0,0,False
325,1,315,315,10,1,False,False,511,0,0,1,1,0,0,0,False
325,1,315,315,10,1,False,False,511,0,0,1,1,0,0,0,False
325,1,315,315,10,1,False,False,511,0,0,1,1,0,0,0,False
325,1,315,315,10,1,False,False,511,0,0,1,1,0,0,0,False
325,1,315,315,10,1,False,False,511,0,0,1,1,0,0,0,False
325,1,315,315,10,1,False,False,511,0,0,1,1,0,0,0,False
325,1,315,315,10,1,False,False,511,0,0,1,1,0,0,0,False
325,1,315,315,10,1,False,False,511,0,0,1,1,0,0,0,False
325,1,315,315,10,1,False,False,511,0,0,1,1,0,0,0,False
325,1,315,315,10,1,False,False,511,0,0,1,1,0,0,0,False
325,1,315,315,10,1,False,False,511,0,0,1,1,0,0,0,False
325,1,315,315,10,1,False,False,511,0,0,1,0,0,0,1,False
325,1,315,315,10,1,False,False,511,0,0,1,0,0,0,1,False
325,1,315,315,10,1,False,False,511,0,0,1,0,0,0,1,False
328,1,315,315,13,1,False,False,511,0,0,1,0,0,0,1,False
328,1,316,316,12,1,False,False,511,0,0,1,0,0,0,1,False
328,1,316,316,12,1,False,False,511,0,0,1,0,0,0,1,False
